,Unnamed: 0,Data Somministrazione,Totale,Sesso Maschile,Sesso Femminile,Categoria Operatori Sanitari Sociosanitari,Categoria Personale Non Sanitario,Categoria Altro,Categoria Ospiti Rsa,Categoria Over80,Categoria Forze Armate,Categoria Personale Scolastico,Prima Dose,Seconda Dose,Regione
2052,1930,2021-04-07,7422,3226,4196,203,27,2115,36,4951,3,87,4427,2995,Emilia-Romagna
2053,36,2021-04-07,3804,1679,2125,215,213,2367,28,960,5,16,3134,670,Friuli-Venezia Giulia
2054,307,2021-04-07,18420,8405,10015,2049,48,9845,152,6205,59,62,12157,6263,Lazio
2055,358,2021-04-07,12877,5709,7168,426,143,7417,103,4114,105,569,10738,2139,Liguria
2056,1436,2021-04-07,46329,19146,27183,1599,1098,6366,884,33953,61,2368,31887,14442,Lombardia
2057,1820,2021-04-07,7415,3271,4144,166,2,5045,12,1244,24,922,7083,332,Marche
2058,1898,2021-04-07,570,288,282,21,1,437,4,38,19,50,487,83,Molise
2059,1222,2021-04-07,22484,9476,13008,906,335,8181,228,12247,55,532,17065,5419,Piemonte
2060,555,2021-04-07,1752,788,964,125,75,1035,55,452,8,2,1215,537,Provincia Autonoma Bolzano / Bozen
2061,600,2021-04-07,2525,993,1532,256,27,806,29,1300,9,98,1619,906,Provincia Autonoma Trento
2062,606,2021-04-07,12858,5708,7150,1019,190,3157,72,8015,69,336,6494,6364,Puglia
2063,1352,2021-04-07,8786,3970,4816,476,198,4696,208,2894,14,300,5388,3398,Sardegna
2064,443,2021-04-07,13813,6832,6981,624,111,8558,432,3899,32,157,7744,6069,Sicilia
2065,552,2021-04-07,32892,14204,18688,290,472,14859,57,17140,54,20,26359,6533,Toscana
2066,1063,2021-04-07,4554,1828,2726,481,35,805,86,3122,6,19,2574,1980,Umbria
2067,1183,2021-04-07,913,473,440,15,0,512,0,385,0,1,676,237,Valle d'Aosta / Vallée d'Aoste
2068,1125,2021-04-07,34124,15316,18808,1477,311,26092,614,5212,71,347,27021,7103,Veneto
2069,1287,2021-04-08,2844,1292,1552,55,4,1569,12,1191,6,7,1818,1026,Abruzzo
2070,1223,2021-04-08,652,305,347,214,0,265,0,43,22,108,643,9,Basilicata
2071,1412,2021-04-08,4557,2123,2434,204,20,2081,216,1856,19,161,2590,1967,Calabria
2072,1140,2021-04-08,17017,8213,8804,192,42,10601,29,5340,119,694,11973,5044,Campania
2073,566,2021-04-08,3739,1590,2149,125,83,1697,144,1686,0,4,2739,1000,Friuli-Venezia Giulia
2074,208,2021-04-08,20681,9460,11221,2809,65,11131,136,6392,104,44,14443,6238,Lazio
2075,896,2021-04-08,7245,3291,3954,322,66,4157,25,2433,27,215,5921,1324,Liguria
2076,1989,2021-04-08,16126,6827,9299,610,208,2003,215,12551,22,517,8962,7164,Lombardia
2077,2086,2021-04-08,3928,1846,2082,172,8,2834,12,573,6,323,3685,243,Marche
2078,1905,2021-04-08,1172,613,559,73,11,951,6,95,3,33,1059,113,Molise
2079,754,2021-04-08,17022,7338,9684,747,320,6477,122,8963,44,349,12928,4094,Piemonte
2080,1022,2021-04-08,2336,1091,1245,38,18,2125,94,61,0,0,2201,135,Provincia Autonoma Bolzano / Bozen
2081,601,2021-04-08,2121,875,1246,112,2,794,5,1187,2,19,1239,882,Provincia Autonoma Trento
2082,736,2021-04-08,7248,3172,4076,507,134,1092,114,5175,26,200,3723,3525,Puglia
2083,817,2021-04-08,8779,3843,4936,561,105,4477,61,3306,30,239,5109,3670,Sardegna
2084,1735,2021-04-08,10620,5238,5382,490,84,6830,299,2794,62,61,5347,5273,Sicilia
2085,313,2021-04-08,15225,6504,8721,163,233,3424,66,11325,11,3,11419,3806,Toscana
2086,546,2021-04-08,3374,1440,1934,183,11,776,149,2248,5,2,2195,1179,Umbria
2087,802,2021-04-08,315,141,174,3,0,134,0,177,0,1,189,126,Valle d'Aosta / Vallée d'Aoste
2088,685,2021-04-08,27834,12476,15358,722,60,16903,426,9243,119,361,21619,6215,Veneto
